,Gene,Paper_ID,Classification,EC_numbers,Reaction_Group,Title,Organism
21169,tnaA,15034,Positive,['4.1.99.1'],SERD_L_5,Production of bio-indigo from engineered Pseudomonas putida KT2440 harboring tryptophanase and flavin-containing monooxygenase.,['Pseudomonas putida']
21170,tnaA,15684,Positive,['4.1.99.1'],TRPAS2_1,Finding of the positive impact of glucose on the production of indican over indigo in engineered Escherichia coli.,['Escherichia coli']
21171,tnaA,15684,Positive,['4.1.99.1'],CYSDS_4,Finding of the positive impact of glucose on the production of indican over indigo in engineered Escherichia coli.,['Escherichia coli']
21172,tnaA,15684,Positive,['4.1.99.1'],SERD_L_5,Finding of the positive impact of glucose on the production of indican over indigo in engineered Escherichia coli.,['Escherichia coli']
21173,toyF,5992,Positive,['4.3.2.2'],ADSL2r_1,Selection of an efficient promoter and its application in toyocamycin production improvement in Streptomyces diastatochromogenes 1628.,['Streptomyces diastatochromogenes']
21174,toyF,5992,Positive,['4.3.2.2'],ADSL1r_1,Selection of an efficient promoter and its application in toyocamycin production improvement in Streptomyces diastatochromogenes 1628.,['Streptomyces diastatochromogenes']
21175,tpi,736,Negative,['5.3.1.1'],TPI_1,Identification of genome-scale metabolic network models using experimentally measured flux profiles.,['Escherichia coli']
21176,tpi,3893,Negative,['5.3.1.1'],TPI_1,Biosynthesis of rare ketoses through constructing a recombination pathway in an engineered Corynebacterium glutamicum.,['Corynebacterium glutamicum']
21177,tpi,4098,Positive,['5.3.1.1'],TPI_1,Metabolic engineering for improved production of ethanol by Corynebacterium glutamicum.,['Corynebacterium glutamicum']
21178,tpi,4150,Negative,['5.3.1.1'],TPI_1,Expanding Metabolic Engineering Algorithms Using Feasible Space and Shadow Price Constraint Modules.,['Escherichia coli']
21179,tpi,7689,Positive,['5.3.1.1'],TPI_1,The primary transcriptome of the fast-growing cyanobacterium <i>Synechococcus elongatus</i> UTEX 2973.,['Synechococcus elongatus']
21180,tpi,7916,Positive,['5.3.1.1'],TPI_1,Biosynthesis of dendroketose from different carbon sources using in vitro and in vivo metabolic engineering strategies.,"['Pseudomonas fluorescens', 'Citrobacter freundii', 'Cereibacter sphaeroides', 'Corynebacterium glutamicum', 'Klebsiella pneumoniae', 'Escherichia coli']"
21181,tpi,7916,Positive,['2.7.2.3'],PGK_1,Biosynthesis of dendroketose from different carbon sources using in vitro and in vivo metabolic engineering strategies.,"['Pseudomonas fluorescens', 'Citrobacter freundii', 'Cereibacter sphaeroides', 'Corynebacterium glutamicum', 'Klebsiella pneumoniae', 'Escherichia coli']"
21182,tpi,7916,Negative,['5.3.1.1'],TPI_1,Biosynthesis of dendroketose from different carbon sources using in vitro and in vivo metabolic engineering strategies.,"['Pseudomonas fluorescens', 'Citrobacter freundii', 'Cereibacter sphaeroides', 'Corynebacterium glutamicum', 'Klebsiella pneumoniae', 'Escherichia coli']"
21183,tpi,7916,Negative,['2.7.2.3'],PGK_1,Biosynthesis of dendroketose from different carbon sources using in vitro and in vivo metabolic engineering strategies.,"['Pseudomonas fluorescens', 'Citrobacter freundii', 'Cereibacter sphaeroides', 'Corynebacterium glutamicum', 'Klebsiella pneumoniae', 'Escherichia coli']"
21184,tpi,13655,Negative,['5.3.1.1'],TPI_1,Activating Silent Glycolysis Bypasses in <i>Escherichia coli</i>.,['Escherichia coli']
21185,tpi2,706,Positive,['5.3.1.1'],TPI_1,"Discovery and investigation of a new, second triose phosphate isomerase in Klebsiella pneumoniae.",['Klebsiella pneumoniae']
21186,tpi2,706,Other,['5.3.1.1'],TPI_1,"Discovery and investigation of a new, second triose phosphate isomerase in Klebsiella pneumoniae.",['Klebsiella pneumoniae']
21187,tpiA,2308,Positive,['5.3.1.1'],TPI_1,Partial deletion of rng (RNase G)-enhanced homoethanol fermentation of xylose by the non-transgenic Escherichia coli RM10.,['Escherichia coli']
21188,tpiA,2325,Negative,['5.3.1.1'],TPI_1,The metabolic response of P. putida KT2442 producing high levels of polyhydroxyalkanoate under single- and multiple-nutrient-limited growth: highlights from a multi-level omics approach.,['Pseudomonas putida']
21189,tpiA,6695,Negative,['5.3.1.1'],TPI_1,[Improving β-carotene production in Escherichia coli by metabolic engineering of glycerol utilization pathway].,['Escherichia coli']
21190,tpiA,6695,Positive,['5.3.1.1'],TPI_1,[Improving β-carotene production in Escherichia coli by metabolic engineering of glycerol utilization pathway].,['Escherichia coli']
21191,tpiA,6695,Other,['5.3.1.1'],TPI_1,[Improving β-carotene production in Escherichia coli by metabolic engineering of glycerol utilization pathway].,['Escherichia coli']
21192,tpiA,7329,Positive,['5.3.1.1'],TPI_1,A RecET-assisted CRISPR-Cas9 genome editing in Corynebacterium glutamicum.,['Corynebacterium glutamicum']
21193,tpiA,8794,Negative,['5.3.1.1'],TPI_1,Light-inducible flux control of triosephosphate isomerase on glycolysis in Escherichia coli.,['Escherichia coli']
21194,tpiA,8794,Positive,['5.3.1.1'],TPI_1,Light-inducible flux control of triosephosphate isomerase on glycolysis in Escherichia coli.,['Escherichia coli']
21195,tpiA,8838,Other,['5.3.1.1'],TPI_1,Engineering protein production by rationally choosing a carbon and nitrogen source using E. coli BL21 acetate metabolism knockout strains.,['Escherichia coli']
21196,tpiA,8838,Positive,['5.3.1.1'],TPI_1,Engineering protein production by rationally choosing a carbon and nitrogen source using E. coli BL21 acetate metabolism knockout strains.,['Escherichia coli']
21197,tpiA,10691,Negative,['5.3.1.1'],TPI_1,<i>In silico</i> Design for Systems-Based Metabolic Engineering for the Bioconversion of Valuable Compounds From Industrial By-Products.,['Escherichia coli']
21198,tpiA,10906,Negative,['5.3.1.1'],TPI_1,Redirection of the central metabolism of Klebsiella pneumoniae towards dihydroxyacetone production.,['Klebsiella pneumoniae']
21199,tpiA,10906,Positive,['5.3.1.1'],TPI_1,Redirection of the central metabolism of Klebsiella pneumoniae towards dihydroxyacetone production.,['Klebsiella pneumoniae']
21200,tpiA,11856,Positive,['5.3.1.1'],TPI_1,Metabolomics-Driven Identification of the Rate-Limiting Steps in 1-Propanol Production.,['Escherichia coli']
21201,tpiA,11856,Negative,['5.3.1.1'],TPI_1,Metabolomics-Driven Identification of the Rate-Limiting Steps in 1-Propanol Production.,['Escherichia coli']
21202,tpiA,13867,Other,['5.3.1.1'],TPI_1,Engineering a synthetic energy-efficient formaldehyde assimilation cycle in Escherichia coli.,['Escherichia coli']
21203,tpiA,14502,Negative,['5.3.1.1'],TPI_1,A synthetic methylotrophic <i>Escherichia coli</i> as a chassis for bioproduction from methanol.,['Escherichia coli']
21204,tpiA,16009,Other,['5.3.1.1'],TPI_1,Enhanced nattokinase production by <i>Bacillus subtilis</i> from glycerol and okara: optimization of culture medium via response surface methodology.,['Bacillus subtilis']
21205,tps1,1705,Positive,['2.4.1.15'],TRE6PS_1,Exploiting natural variation in Saccharomyces cerevisiae to identify genes for increased ethanol resistance.,['Saccharomyces cerevisiae']
21206,tps1,2151,Positive,['2.4.1.15'],TRE6PS_1,TPS1 terminator increases mRNA and protein yield in a Saccharomyces cerevisiae expression system.,['Saccharomyces cerevisiae']
21207,tps1,5293,Positive,['2.4.1.15'],TRE6PS_1,MAL62 overexpression and NTH1 deletion enhance the freezing tolerance and fermentation capacity of the baker's yeast in lean dough.,['Saccharomyces cerevisiae']
21208,tps1,5598,Positive,['2.4.1.15'],TRE6PS_1,Engineering Saccharomyces cerevisiae for improvement in ethanol tolerance by accumulation of trehalose.,['Saccharomyces cerevisiae']
21209,tps1,5598,Negative,['2.4.1.15'],TRE6PS_1,Engineering Saccharomyces cerevisiae for improvement in ethanol tolerance by accumulation of trehalose.,['Saccharomyces cerevisiae']
21210,tps1,5917,Positive,['2.4.1.15'],TRE6PS_1,Metabolic engineering of Saccharomyces cerevisiae for improvement in stresses tolerance.,['Saccharomyces cerevisiae']
21211,tps1,5917,Negative,['2.4.1.15'],TRE6PS_1,Metabolic engineering of Saccharomyces cerevisiae for improvement in stresses tolerance.,['Saccharomyces cerevisiae']
21212,tps1,5917,Other,['2.4.1.15'],TRE6PS_1,Metabolic engineering of Saccharomyces cerevisiae for improvement in stresses tolerance.,['Saccharomyces cerevisiae']
21213,treA,557,Negative,['3.2.1.28'],AATHB_1,Enhanced trehalose production improves growth of Escherichia coli under osmotic stress.,['Escherichia coli']
21214,treA,557,Negative,['3.2.1.28'],TREH;TREHpp_1,Enhanced trehalose production improves growth of Escherichia coli under osmotic stress.,['Escherichia coli']
21215,treA,557,Negative,['3.2.1.28'],AATHA_1,Enhanced trehalose production improves growth of Escherichia coli under osmotic stress.,['Escherichia coli']
21216,treB,8933,Positive,['2.7.1.69'],TREptspp_1,Metabolic perturbations in mutants of glucose transporters and their applications in metabolite production in Escherichia coli.,['Escherichia coli']
21217,trePP,1926,Positive,['2.4.1.216'],T6PGD_1,Engineering trehalose synthesis in Lactococcus lactis for improved stress tolerance.,['Lactococcus lactis']
21218,trp1,987,Positive,['5.3.1.24'],PRAIi_1,Engineering of artificial plant cytochrome P450 enzymes for synthesis of isoflavones by Escherichia coli.,['Escherichia coli']
21219,trp1,1878,Positive,['5.3.1.24'],PRAIi_1,Metabolic engineering of monoterpene synthesis in yeast.,"['Saccharomyces cerevisiae', 'Escherichia coli']"
21220,trp1,2707,Positive,['5.3.1.24'],PRAIi_1,Construction of an artificial pathway for isobutanol biosynthesis in the cytosol of Saccharomyces cerevisiae.,['Saccharomyces cerevisiae']
21221,trp1,3117,Positive,['5.3.1.24'],PRAIi_1,Synergetic effect of yeast cell-surface expression of cellulase and expansin-like protein on direct ethanol production from cellulose.,"['Saccharomyces cerevisiae', 'Trichoderma reesei']"
21222,trp1,8614,Negative,['5.3.1.24'],PRAIi_1,COMPASS for rapid combinatorial optimization of biochemical pathways based on artificial transcription factors.,['Saccharomyces cerevisiae']
21223,trp1,14328,Positive,['5.3.1.24'],PRAIi_1,An accessory enzymatic system of cellulase for simultaneous saccharification and co-fermentation.,['Saccharomyces cerevisiae']
21224,trpB,11958,Positive,['4.2.1.20'],TRPS1_1,l-Serine Biosensor-Controlled Fermentative Production of l-Tryptophan Derivatives by <i>Corynebacterium glutamicum</i>.,['Corynebacterium glutamicum']
21225,trpB,11958,Positive,['4.2.1.20'],TRPS2_1,l-Serine Biosensor-Controlled Fermentative Production of l-Tryptophan Derivatives by <i>Corynebacterium glutamicum</i>.,['Corynebacterium glutamicum']
21226,trpB,11958,Positive,['4.2.1.20'],TRPS3_1,l-Serine Biosensor-Controlled Fermentative Production of l-Tryptophan Derivatives by <i>Corynebacterium glutamicum</i>.,['Corynebacterium glutamicum']
21227,trpC,1839,Negative,['5.3.1.24'],PRAIi_1,Computational design of auxotrophy-dependent microbial biosensors for combinatorial metabolic engineering experiments.,['Escherichia coli']
21228,trpC,1839,Negative,['4.1.1.48'],IGPS_1,Computational design of auxotrophy-dependent microbial biosensors for combinatorial metabolic engineering experiments.,['Escherichia coli']
21229,trpC,6190,Positive,['5.3.1.24'],PRAIi_1,Construction of Aspergillus niger integrated with cellulase gene from Ampullaria gigas Spix for improved enzyme production and saccharification of alkaline-pretreated rice straw.,['Aspergillus niger']
21230,trpC,6190,Positive,['4.1.1.48'],IGPS_1,Construction of Aspergillus niger integrated with cellulase gene from Ampullaria gigas Spix for improved enzyme production and saccharification of alkaline-pretreated rice straw.,['Aspergillus niger']
21231,trpC,6190,Positive,['4.1.3.27'],ANS_1,Construction of Aspergillus niger integrated with cellulase gene from Ampullaria gigas Spix for improved enzyme production and saccharification of alkaline-pretreated rice straw.,['Aspergillus niger']
21232,trpC,9478,Positive,['5.3.1.24'],PRAIi_1,Improving cytosolic aspartate biosynthesis increases glucoamylase production in Aspergillus niger under oxygen limitation.,['Aspergillus niger']
21233,trpC,9478,Positive,['4.1.1.48'],IGPS_1,Improving cytosolic aspartate biosynthesis increases glucoamylase production in Aspergillus niger under oxygen limitation.,['Aspergillus niger']
21234,trpC,9478,Positive,['4.1.3.27'],ANS_1,Improving cytosolic aspartate biosynthesis increases glucoamylase production in Aspergillus niger under oxygen limitation.,['Aspergillus niger']
21235,trpC,11135,Negative,['4.1.1.48'],IGPS_1,Simultaneous Multiplex Genome Engineering <i>via</i> Accelerated Natural Transformation in <i>Bacillus subtilis</i>.,['Bacillus subtilis']
21236,trpC,12418,Positive,['5.3.1.24'],PRAIi_1,Metabolic control analysis enables rational improvement of E. coli L-tryptophan producers but methylglyoxal formation limits glycerol-based production.,['Escherichia coli']
21237,trpC,12418,Positive,['4.1.1.48'],IGPS_1,Metabolic control analysis enables rational improvement of E. coli L-tryptophan producers but methylglyoxal formation limits glycerol-based production.,['Escherichia coli']
21238,trpC,12574,Positive,['5.3.1.24'],PRAIi_1,Enhancement of fatty acid degradation pathway promoted glucoamylase synthesis in Aspergillus niger.,['Aspergillus niger']
21239,trpC,12574,Positive,['4.1.1.48'],IGPS_1,Enhancement of fatty acid degradation pathway promoted glucoamylase synthesis in Aspergillus niger.,['Aspergillus niger']
21240,trpC,12574,Positive,['4.1.3.27'],ANS_1,Enhancement of fatty acid degradation pathway promoted glucoamylase synthesis in Aspergillus niger.,['Aspergillus niger']
21241,trpC,14474,Positive,['5.3.1.24'],PRAIi_1,Proteomics and metabolic burden analysis to understand the impact of recombinant protein production in E. coli.,['Escherichia coli']
21242,trpC,14474,Positive,['4.1.1.48'],IGPS_1,Proteomics and metabolic burden analysis to understand the impact of recombinant protein production in E. coli.,['Escherichia coli']
21243,trpD,1284,Other,['2.4.2.18'],ANPRT_1,Metabolic engineering for improving anthranilate synthesis from glucose in Escherichia coli.,['Escherichia coli']
21244,trpD,1284,Other,['4.1.3.27'],ANS_1,Metabolic engineering for improving anthranilate synthesis from glucose in Escherichia coli.,['Escherichia coli']
21245,trpD,2938,Negative,['2.4.2.18'],ANPRT_1,A novel muconic acid biosynthesis approach by shunting tryptophan biosynthesis via anthranilate.,['Escherichia coli']
21246,trpD,2938,Negative,['4.1.3.27'],ANS_1,A novel muconic acid biosynthesis approach by shunting tryptophan biosynthesis via anthranilate.,['Escherichia coli']
21247,trpD,3090,Other,['2.4.2.18'],ANPRT_1,Production of hydroxycinnamoyl anthranilates from glucose in Escherichia coli.,['Escherichia coli']
21248,trpD,3090,Other,['4.1.3.27'],ANS_1,Production of hydroxycinnamoyl anthranilates from glucose in Escherichia coli.,['Escherichia coli']
21249,trpD,4023,Other,['2.4.2.18'],ANPRT_1,"Catechol biosynthesis from glucose in Escherichia coli anthranilate-overproducer strains by heterologous expression of anthranilate 1,2-dioxygenase from Pseudomonas aeruginosa PAO1.","['Escherichia coli', 'Pseudomonas aeruginosa']"
21250,trpD,4023,Other,['4.1.3.27'],ANS_1,"Catechol biosynthesis from glucose in Escherichia coli anthranilate-overproducer strains by heterologous expression of anthranilate 1,2-dioxygenase from Pseudomonas aeruginosa PAO1.","['Escherichia coli', 'Pseudomonas aeruginosa']"
21251,trpD,4224,Positive,['2.4.2.18'],ANPRT_1,High crude violacein production from glucose by Escherichia coli engineered with interactive control of tryptophan pathway and violacein biosynthetic pathway.,['Escherichia coli']
21252,trpD,4224,Positive,['4.1.3.27'],ANS_1,High crude violacein production from glucose by Escherichia coli engineered with interactive control of tryptophan pathway and violacein biosynthetic pathway.,['Escherichia coli']
21253,trpD,4841,Negative,['2.4.2.18'],ANPRT_1,Bacterial synthesis of N-hydroxycinnamoyl phenethylamines and tyramines.,"['Pseudomonas putida', 'Saccharothrix espanaensis']"
